tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt6565440	tvEpisode	Golden Days	Golden Days	0	2017	\N	41	Action,Adventure,Comedy
tt6565446	tvEpisode	Uncaged	Uncaged	0	2017	\N	42	Action,Adventure,Comedy
tt6565452	tvEpisode	Unleashed	Unleashed	0	2017	\N	43	Action,Adventure,Comedy
tt6565510	tvEpisode	The Escape Hatch Identification	The Escape Hatch Identification	0	2017	\N	20	Comedy,Romance
tt6565514	tvEpisode	The Collaboration Fluctuation	The Collaboration Fluctuation	0	2017	\N	18	Comedy,Romance
tt6565516	tvEpisode	The Recollection Dissipation	The Recollection Dissipation	0	2017	\N	19	Comedy,Romance
tt6565524	tvEpisode	The Separation Agitation	The Separation Agitation	0	2017	\N	20	Comedy,Romance
tt6565530	tvEpisode	The Cognition Regeneration	The Cognition Regeneration	0	2017	\N	20	Comedy,Romance
tt6579946	tvEpisode	Episode #4.3	Episode #4.3	0	2018	\N	57	Crime,Drama,Mystery
tt6604248	tvEpisode	Green Light	Green Light	0	2017	\N	40	Crime,Drama,Mystery
tt6607748	tvEpisode	Force of Evil	Force of Evil	0	2018	\N	49	Action,Adventure,Drama
tt6619996	tvEpisode	Fallen Angel	Fallen Angel	0	2018	\N	56	Action,Adventure,Drama
tt6626200	tvEpisode	Philomena (No. 61)	Philomena (No. 61)	0	2017	\N	43	Crime,Drama,Mystery
tt6636708	tvEpisode	Strife on Mars	Strife on Mars	0	2017	\N	42	Action,Crime,Drama
tt6647144	tvEpisode	Senile Lines	Senile Lines	0	2017	\N	43	Action,Crime,Drama
tt6665296	tvEpisode	Fight or Flight	Fight or Flight	0	2018	\N	43	Drama,Mystery,Sci-Fi
tt6665300	tvEpisode	IFF	IFF	0	2018	\N	42	Drama,Mystery,Sci-Fi
tt6665304	tvEpisode	Assured Destruction	Assured Destruction	0	2018	\N	44	Drama,Mystery,Sci-Fi
tt6665310	tvEpisode	Reload	Reload	0	2018	\N	44	Drama,Mystery,Sci-Fi
tt6665312	tvEpisode	Triple Point	Triple Point	0	2018	\N	43	Drama,Mystery,Sci-Fi
tt6665314	tvEpisode	Immolation	Immolation	0	2018	\N	43	Drama,Mystery,Sci-Fi
tt6665320	tvEpisode	Delta-V	Delta-V	0	2018	\N	44	Drama,Mystery,Sci-Fi
tt6665326	tvEpisode	It Reaches Out	It Reaches Out	0	2018	\N	43	Drama,Mystery,Sci-Fi
tt6665336	tvEpisode	Intransigence	Intransigence	0	2018	\N	43	Drama,Mystery,Sci-Fi
tt6665350	tvEpisode	Dandelion Sky	Dandelion Sky	0	2018	\N	42	Drama,Mystery,Sci-Fi
tt6665354	tvEpisode	Fallen World	Fallen World	0	2018	\N	44	Drama,Mystery,Sci-Fi
tt6665358	tvEpisode	Congregation	Congregation	0	2018	\N	42	Drama,Mystery,Sci-Fi
tt6665364	tvEpisode	Abaddon's Gate	Abaddon's Gate	0	2018	\N	41	Drama,Mystery,Sci-Fi
tt6668958	tvEpisode	Dr. Bogdan Krilov (No. 29)	Dr. Bogdan Krilov (No. 29)	0	2017	\N	43	Crime,Drama,Mystery
tt6673774	tvEpisode	The Proposal Proposal	The Proposal Proposal	0	2017	\N	21	Comedy,Romance
tt6673778	tvEpisode	The Conjugal Configuration	The Conjugal Configuration	0	2018	\N	20	Comedy,Romance
tt6674424	tvEpisode	The Sibling Realignment	The Sibling Realignment	0	2018	\N	20	Comedy,Romance
tt6674428	tvEpisode	The Monetary Insufficiency	The Monetary Insufficiency	0	2018	\N	19	Comedy,Romance
tt6674430	tvEpisode	The Bow Tie Asymmetry	The Bow Tie Asymmetry	0	2018	\N	22	Comedy,Romance
tt6674432	tvEpisode	The Comet Polarization	The Comet Polarization	0	2018	\N	21	Comedy,Romance
tt6674434	tvEpisode	The Reclusive Potential	The Reclusive Potential	0	2018	\N	21	Comedy,Romance
tt6674448	tvEpisode	The Neonatal Nomenclature	The Neonatal Nomenclature	0	2018	\N	19	Comedy,Romance
tt6674452	tvEpisode	The Athenaeum Allocation	The Athenaeum Allocation	0	2018	\N	20	Comedy,Romance
tt6674454	tvEpisode	The Tenant Disassociation	The Tenant Disassociation	0	2018	\N	21	Comedy,Romance
tt6674456	tvEpisode	The Gates Excitation	The Gates Excitation	0	2018	\N	20	Comedy,Romance
tt6674462	tvEpisode	The Novelization Correlation	The Novelization Correlation	0	2018	\N	21	Comedy,Romance
tt6674466	tvEpisode	The Separation Triangulation	The Separation Triangulation	0	2018	\N	19	Comedy,Romance
tt6674468	tvEpisode	The Solo Oscillation	The Solo Oscillation	0	2018	\N	21	Comedy,Romance
tt6674472	tvEpisode	The Matrimonial Metric	The Matrimonial Metric	0	2018	\N	20	Comedy,Romance
tt6674476	tvEpisode	The Celebration Reverberation	The Celebration Reverberation	0	2017	\N	19	Comedy,Romance
tt6674480	tvEpisode	The Confidence Erosion	The Confidence Erosion	0	2017	\N	21	Comedy,Romance
tt6674486	tvEpisode	The Bitcoin Entanglement	The Bitcoin Entanglement	0	2017	\N	19	Comedy,Romance
tt6674490	tvEpisode	The Tesla Recoil	The Tesla Recoil	0	2017	\N	19	Comedy,Romance
tt6674492	tvEpisode	The Geology Methodology	The Geology Methodology	0	2017	\N	19	Comedy,Romance
tt6674494	tvEpisode	The Proton Regeneration	The Proton Regeneration	0	2017	\N	21	Comedy,Romance
tt6674496	tvEpisode	The Collaboration Contamination	The Collaboration Contamination	0	2017	\N	19	Comedy,Romance
tt6674498	tvEpisode	The Explosion Implosion	The Explosion Implosion	0	2017	\N	21	Comedy,Romance
tt6674504	tvEpisode	The Relaxation Integration	The Relaxation Integration	0	2017	\N	20	Comedy,Romance
tt6674506	tvEpisode	The Retraction Reaction	The Retraction Reaction	0	2017	\N	21	Comedy,Romance
tt6674688	tvEpisode	The Wedding Gift Wormhole	The Wedding Gift Wormhole	0	2018	\N	21	Comedy,Romance
tt6674690	tvEpisode	The Tam Turbulence	The Tam Turbulence	0	2018	\N	19	Comedy,Romance
tt6674692	tvEpisode	The Procreation Calculation	The Procreation Calculation	0	2018	\N	20	Comedy,Romance
tt6674694	tvEpisode	The Planetarium Collision	The Planetarium Collision	0	2018	\N	19	Comedy,Romance
tt6674696	tvEpisode	The Grant Allocation Derivation	The Grant Allocation Derivation	0	2018	\N	19	Comedy,Romance
tt6674698	tvEpisode	The Citation Negation	The Citation Negation	0	2018	\N	20	Comedy,Romance
tt6674702	tvEpisode	The Consummation Deviation	The Consummation Deviation	0	2018	\N	22	Comedy,Romance
tt6674704	tvEpisode	The Imitation Perturbation	The Imitation Perturbation	0	2018	\N	19	Comedy,Romance
tt6674706	tvEpisode	The Paintball Scattering	The Paintball Scattering	0	2019	\N	19	Comedy,Romance
tt6674708	tvEpisode	The Propagation Proposition	The Propagation Proposition	0	2019	\N	20	Comedy,Romance
tt6674710	tvEpisode	The VCR Illumination	The VCR Illumination	0	2018	\N	20	Comedy,Romance
tt6674712	tvEpisode	The Meteorite Manifestation	The Meteorite Manifestation	0	2019	\N	19	Comedy,Romance
tt6674714	tvEpisode	The Confirmation Polarization	The Confirmation Polarization	0	2019	\N	20	Comedy,Romance
tt6674716	tvEpisode	The Donation Oscillation	The Donation Oscillation	0	2019	\N	21	Comedy,Romance
tt6674718	tvEpisode	The D & D Vortex	The D & D Vortex	0	2019	\N	20	Comedy,Romance
tt6674720	tvEpisode	The Inspiration Deprivation	The Inspiration Deprivation	0	2019	\N	20	Comedy,Romance
tt6674724	tvEpisode	The Laureate Accumulation	The Laureate Accumulation	0	2019	\N	21	Comedy,Romance
tt6674726	tvEpisode	The Conference Valuation	The Conference Valuation	0	2019	\N	19	Comedy,Romance
tt6674728	tvEpisode	The Decision Reverberation	The Decision Reverberation	0	2019	\N	19	Comedy,Romance
tt6674730	tvEpisode	The Maternal Conclusion	The Maternal Conclusion	0	2019	\N	20	Comedy,Romance
tt6674732	tvEpisode	The Plagiarism Schism	The Plagiarism Schism	0	2019	\N	19	Comedy,Romance
tt6674734	tvEpisode	The Change Constant	The Change Constant	0	2019	\N	19	Comedy,Romance
tt6674736	tvEpisode	The Stockholm Syndrome	The Stockholm Syndrome	0	2019	\N	23	Comedy,Romance
tt6681448	tvEpisode	Regard a Mere Mad Rager	Regard a Mere Mad Rager	0	2017	\N	42	Action,Crime,Drama
tt6681452	tvEpisode	In Words, Drown I	In Words, Drown I	0	2017	\N	42	Action,Crime,Drama
tt6681454	tvEpisode	Mom	Mom	0	2017	\N	43	Action,Crime,Drama
tt6681456	tvEpisode	Lepers Repel	Lepers Repel	0	2017	\N	42	Action,Crime,Drama
tt6687092	tvEpisode	Party Crashers	Party Crashers	0	2017	\N	42	Action,Adventure,Comedy
tt6687136	tvEpisode	Extinction	Extinction	0	2017	\N	43	Action,Crime,Drama
tt6688102	tvEpisode	Red Light	Red Light	0	2017	\N	43	Crime,Drama,Mystery
tt6700350	tvEpisode	Something Burrowed, Something Blew	Something Burrowed, Something Blew	0	2017	\N	43	Action,Crime,Drama
tt6700410	tvEpisode	Maroon 8	Maroon 8	0	2017	\N	40	Action,Crime,Drama
tt6706250	tvEpisode	The Gyroscopic Collapse	The Gyroscopic Collapse	0	2017	\N	19	Comedy,Romance
tt6706254	tvEpisode	The Long Distance Dissonance	The Long Distance Dissonance	0	2017	\N	19	Comedy,Romance
tt6706458	tvEpisode	Scorp Family Robinson	Scorp Family Robinson	0	2017	\N	41	Action,Crime,Drama
tt6710492	tvEpisode	High Heat	High Heat	0	2017	\N	42	Action,Adventure,Crime
tt6718340	tvEpisode	Marionettes	Marionettes	0	2017	\N	61	Biography,Drama,History
tt6720042	tvEpisode	Rage in Heaven	Rage in Heaven	0	2018	\N	53	Action,Adventure,Drama
tt6720048	tvEpisode	The Killers	The Killers	0	2018	\N	50	Action,Adventure,Drama
tt6722882	tvEpisode	Comic Relief Special: My Super Hero	Comic Relief Special: My Super Hero	0	2001	\N	5	Comedy,Fantasy,Romance
tt6731634	tvEpisode	Man with My Face	Man with My Face	0	2018	\N	46	Action,Adventure,Drama
tt6747366	tvEpisode	The Art of Sleights and Deception	The Art of Sleights and Deception	0	2017	\N	42	Action,Adventure,Crime
tt6756430	tvEpisode	Wheels Up	Wheels Up	0	2017	\N	43	Crime,Drama,Mystery
tt6758702	tvEpisode	A Company of Men	A Company of Men	0	2017	\N	54	Biography,Drama,History
tt6766904	tvEpisode	More Civil War	More Civil War	0	2016	\N	39	Action,Crime,Drama
tt6769268	tvEpisode	The Debt Collector (No. 46)	The Debt Collector (No. 46)	0	2017	\N	43	Crime,Drama,Mystery
tt6769298	tvEpisode	Mr. Kaplan (No. 4)	Mr. Kaplan (No. 4)	0	2017	\N	43	Crime,Drama,Mystery
tt6769302	tvEpisode	Mr. Kaplan (No. 4): Conclusion	Mr. Kaplan (No. 4): Conclusion	0	2017	\N	43	Crime,Drama,Mystery
tt6792178	tvEpisode	Fly Into a Rage, Make a Bad Landing	Fly Into a Rage, Make a Bad Landing	0	2017	\N	42	Action,Adventure,Crime
tt6807348	tvEpisode	Moving Targets	Moving Targets	0	2017	\N	42	Action,Adventure,Crime
tt6837072	tvEpisode	Vergangenheit	Vergangenheit	0	2017	\N	61	Biography,Drama,History
tt6840616	tvEpisode	Scrambled	Scrambled	0	2017	\N	42	Action,Adventure,Crime
tt6864594	tvEpisode	Hurt Me, Hurt You	Hurt Me, Hurt You	0	2017	\N	42	Action,Adventure,Crime
tt6878304	tvEpisode	House on the Rock	House on the Rock	0	2019	\N	53	Drama,Fantasy,Mystery
tt6878312	tvEpisode	Moon Shadow	Moon Shadow	0	2019	\N	50	Drama,Fantasy,Mystery
tt6878624	tvEpisode	Nora Inu	Nora Inu	0	2018	\N	66	Action,Adventure,Drama
tt6882980	tvEpisode	Smokey Putnum (No. 30)	Smokey Putnum (No. 30)	0	2017	\N	43	Crime,Drama,Mystery
tt6886712	tvEpisode	An Infinite Capacity for Taking Pains	An Infinite Capacity for Taking Pains	0	2018	\N	40	Action,Adventure,Crime
tt6896678	tvEpisode	Divide and Conquer	Divide and Conquer	0	2017	\N	41	Comedy,Drama
tt6914760	tvEpisode	Episode #4.4	Episode #4.4	0	2018	\N	56	Crime,Drama,Mystery
tt6914762	tvEpisode	Episode #4.5	Episode #4.5	0	2018	\N	57	Crime,Drama,Mystery
tt6914764	tvEpisode	Episode #4.6	Episode #4.6	0	2018	\N	58	Crime,Drama,Mystery
tt6920110	tvEpisode	Existential Crisis	Existential Crisis	0	2017	\N	22	Comedy,Drama,Fantasy
tt6925134	tvEpisode	Episode #7.1	Episode #7.1	0	2017	\N	\N	Comedy,Drama,Romance
tt6929902	tvEpisode	Episode #7.2	Episode #7.2	0	2017	\N	\N	Comedy,Drama,Romance
tt6929906	tvEpisode	Episode #7.3	Episode #7.3	0	2017	\N	\N	Comedy,Drama,Romance
tt6929908	tvEpisode	Episode #7.4	Episode #7.4	0	2017	\N	\N	Comedy,Drama,Romance
tt6929912	tvEpisode	Episode #7.5	Episode #7.5	0	2017	\N	\N	Comedy,Drama,Romance
tt6929914	tvEpisode	Episode #7.6	Episode #7.6	0	2017	\N	\N	Comedy,Drama,Romance
tt6929928	tvEpisode	Episode #7.7	Episode #7.7	0	2017	\N	\N	Comedy,Drama,Romance
tt6932620	tvEpisode	Iowa	Iowa	0	2019	\N	31	Comedy
tt6935944	tvEpisode	Back to the Grind	Back to the Grind	0	2017	\N	43	Action,Crime,Drama
tt6948340	tvEpisode	Episode 1	Episode 1	0	2018	\N	57	Crime,Drama,Mystery
tt6949036	tvEpisode	Dance Dance Resolution	Dance Dance Resolution	0	2017	\N	22	Comedy,Drama,Fantasy
tt6949856	tvEpisode	Brooklyn Housing	Brooklyn Housing	0	2017	\N	43	Comedy,Drama
tt6951978	tvEpisode	The Trolley Problem	The Trolley Problem	0	2017	\N	22	Comedy,Drama,Fantasy
tt6954146	tvEpisode	Two Broken Fingers	Two Broken Fingers	0	2017	\N	41	Action,Adventure,Comedy
tt6954148	tvEpisode	The House Within a House	The House Within a House	0	2017	\N	41	Action,Adventure,Comedy
tt6955526	tvEpisode	Beryl	Beryl	0	2017	\N	60	Biography,Drama,History
tt6955528	tvEpisode	Matrimonium	Matrimonium	0	2017	\N	60	Biography,Drama,History
tt6955530	tvEpisode	Mystery Man	Mystery Man	0	2017	\N	59	Biography,Drama,History
tt6967692	tvEpisode	Enemy Bag of Tricks	Enemy Bag of Tricks	0	2017	\N	43	Action,Crime,Drama
tt6976934	tvEpisode	The Beguiling Man	The Beguiling Man	0	2019	\N	53	Drama,Fantasy,Mystery
tt6977316	tvEpisode	Lisbon	Lisbon	0	2017	\N	56	Biography,Drama,History
tt6993496	tvEpisode	Upside Down Craft	Upside Down Craft	0	2017	\N	42	Action,Crime,Drama
tt7006210	tvEpisode	Mudmare	Mudmare	0	2017	\N	41	Comedy,Drama
tt7009008	tvEpisode	Episode #5.4	Episode #5.4	0	2019	\N	56	Crime,Drama,Mystery
tt7009010	tvEpisode	Episode #5.3	Episode #5.3	0	2019	\N	58	Crime,Drama,Mystery
tt7009012	tvEpisode	Episode #5.2	Episode #5.2	0	2019	\N	55	Crime,Drama,Mystery
tt7011166	tvEpisode	Episode #5.1	Episode #5.1	0	2019	\N	58	Crime,Drama,Mystery
tt7016302	tvEpisode	Full Disclosure	Full Disclosure	0	2017	\N	43	Comedy,Drama
tt7022000	tvEpisode	Home to Roost	Home to Roost	0	2017	\N	41	Comedy,Drama
tt7027760	tvEpisode	100	100	0	2017	\N	44	Comedy,Drama
tt7037596	tvEpisode	Muninn	Muninn	0	2019	\N	55	Drama,Fantasy,Mystery
tt7038854	tvEpisode	To a Better Place	To a Better Place	0	2017	\N	43	Crime,Drama,Mystery
tt7042722	tvEpisode	Killer App	Killer App	0	2017	\N	40	Crime,Drama,Mystery
tt7042748	tvEpisode	Blue Angel	Blue Angel	0	2017	\N	43	Crime,Drama,Mystery
tt7043038	tvEpisode	She's Leaving Home: Part 2	She's Leaving Home: Part 2	0	2015	\N	43	Drama,Romance
tt7043198	tvEpisode	Get Off on the Pain	Get Off on the Pain	0	2017	\N	43	Drama,Romance
tt7043206	tvEpisode	Go Big or Go Home	Go Big or Go Home	0	2017	\N	43	Drama,Romance
tt7043690	tvEpisode	Ain't That a Kick in the Head	Ain't That a Kick in the Head	0	2017	\N	42	Drama,Romance
tt7043698	tvEpisode	Come on Down to My Boat, Baby	Come on Down to My Boat, Baby	0	2017	\N	42	Drama,Romance
tt7043702	tvEpisode	Danger Zone	Danger Zone	0	2017	\N	42	Drama,Romance
tt7043724	tvEpisode	Who Lives, Who Dies, Who Tells Your Story	Who Lives, Who Dies, Who Tells Your Story	0	2017	\N	40	Drama,Romance
tt7043730	tvEpisode	Out of Nowhere	Out of Nowhere	0	2017	\N	41	Drama,Romance
tt7043736	tvEpisode	1-800-799-7233	1-800-799-7233	0	2018	\N	42	Drama,Romance
tt7044202	tvEpisode	Personal Jesus	Personal Jesus	0	2018	\N	42	Drama,Romance
tt7044206	tvEpisode	(Don't Fear) the Reaper	(Don't Fear) the Reaper	0	2018	\N	41	Drama,Romance
tt7044218	tvEpisode	Harder, Better, Faster, Stronger	Harder, Better, Faster, Stronger	0	2018	\N	42	Drama,Romance
tt7044226	tvEpisode	You Really Got a Hold on Me	You Really Got a Hold on Me	0	2018	\N	43	Drama,Romance
tt7044230	tvEpisode	Games People Play	Games People Play	0	2018	\N	42	Drama,Romance
tt7044240	tvEpisode	Old Scars, Future Hearts	Old Scars, Future Hearts	0	2018	\N	43	Drama,Romance
tt7044262	tvEpisode	Caught Somewhere in Time	Caught Somewhere in Time	0	2018	\N	43	Drama,Romance
tt7044272	tvEpisode	One Day Like This	One Day Like This	0	2018	\N	44	Drama,Romance
tt7044314	tvEpisode	Hold Back The River	Hold Back The River	0	2018	\N	43	Drama,Romance
tt7044320	tvEpisode	Beautiful Dreamer	Beautiful Dreamer	0	2018	\N	42	Drama,Romance
tt7044324	tvEpisode	Judgment Day	Judgment Day	0	2018	\N	40	Drama,Romance
tt7044328	tvEpisode	Bad Reputation	Bad Reputation	0	2018	\N	42	Drama,Romance
tt7044330	tvEpisode	Fight For Your Mind	Fight For Your Mind	0	2018	\N	42	Drama,Romance
tt7044338	tvEpisode	Cold As Ice	Cold As Ice	0	2018	\N	42	Drama,Romance
tt7050388	tvEpisode	The Bunker	The Bunker	0	2017	\N	42	Crime,Drama,Mystery
tt7051006	tvEpisode	Gunplay Ricochet	Gunplay Ricochet	0	2017	\N	42	Action,Crime,Drama
tt7051008	tvEpisode	This Profound Legacy	This Profound Legacy	0	2017	\N	42	Action,Crime,Drama
tt7058830	tvEpisode	Leap to Faith	Leap to Faith	0	2018	\N	22	Comedy,Drama,Fantasy
tt7064332	tvEpisode	Best Self	Best Self	0	2018	\N	22	Comedy,Drama,Fantasy
tt7065442	tvEpisode	Team Cockroach	Team Cockroach	0	2017	\N	22	Comedy,Drama,Fantasy
tt7065450	tvEpisode	Janet and Michael	Janet and Michael	0	2017	\N	22	Comedy,Drama,Fantasy
tt7065460	tvEpisode	Derek	Derek	0	2017	\N	22	Comedy,Drama,Fantasy
tt7065470	tvEpisode	Rhonda, Diana, Jake, and Trent	Rhonda, Diana, Jake, and Trent	0	2018	\N	22	Comedy,Drama,Fantasy
tt7065476	tvEpisode	The Burrito	The Burrito	0	2018	\N	22	Comedy,Drama,Fantasy
tt7065490	tvEpisode	Somewhere Else	Somewhere Else	0	2018	\N	22	Comedy,Drama,Fantasy
tt7077344	tvEpisode	Blood and Bone	Blood and Bone	0	2018	\N	89	Crime,Drama,Mystery
tt7077350	tvEpisode	Black Ice	Black Ice	0	2018	\N	88	Crime,Drama,Mystery
tt7077352	tvEpisode	Home	Home	0	2018	\N	89	Crime,Drama,Mystery
tt7077356	tvEpisode	Darkwater	Darkwater	0	2018	\N	89	Crime,Drama,Mystery
tt7089322	tvEpisode	Pilot	Pilot	0	2018	\N	43	Crime,Drama,Mystery
tt7091316	tvEpisode	The Greatest Story Ever Told	The Greatest Story Ever Told	0	2019	\N	54	Drama,Fantasy,Mystery
tt7091322	tvEpisode	The Ways of the Dead	The Ways of the Dead	0	2019	\N	55	Drama,Fantasy,Mystery
tt7091324	tvEpisode	Donar the Great	Donar the Great	0	2019	\N	53	Drama,Fantasy,Mystery
tt7091326	tvEpisode	Treasure of the Sun	Treasure of the Sun	0	2019	\N	53	Drama,Fantasy,Mystery
tt7091742	tvEpisode	In the Beginning	In the Beginning	0	2019	\N	51	Comedy,Drama,Fantasy
tt7103730	tvEpisode	Greyson Blaise (No. 37)	Greyson Blaise (No. 37)	0	2017	\N	43	Crime,Drama,Mystery
tt7103736	tvEpisode	Miss Rebecca Thrall (No. 76)	Miss Rebecca Thrall (No. 76)	0	2017	\N	43	Crime,Drama,Mystery
tt7103748	tvEpisode	The Endling (No. 44)	The Endling (No. 44)	0	2017	\N	43	Crime,Drama,Mystery
tt7104292	tvEpisode	Ilyas Surkov (No. 54)	Ilyas Surkov (No. 54)	0	2017	\N	43	Crime,Drama,Mystery
tt7126384	tvEpisode	Girl Power	Girl Power	0	2017	\N	41	Action,Adventure,Comedy
tt7126668	tvEpisode	Paean to the People	Paean to the People	0	2018	\N	62	Crime,Drama,Mystery
tt7126670	tvEpisode	Prisoners of War	Prisoners of War	0	2020	\N	67	Crime,Drama,Mystery
tt7127456	tvEpisode	Shapes and Colors	Shapes and Colors	0	2017	\N	41	Action,Adventure,Comedy
tt7131502	tvEpisode	That Is Not Miami	That Is Not Miami	0	2017	\N	40	Action,Adventure,Comedy
tt7134498	tvEpisode	Little Guy, Black Hair	Little Guy, Black Hair	0	2017	\N	41	Action,Adventure,Comedy
tt7154268	tvEpisode	More Extinction	More Extinction	0	2017	\N	41	Action,Crime,Drama
tt7222256	tvEpisode	Shame	Shame	0	2017	\N	42	Comedy,Drama
tt7222258	tvEpisode	Donna	Donna	0	2017	\N	45	Comedy,Drama
tt7222260	tvEpisode	Hard Truths	Hard Truths	0	2018	\N	41	Comedy,Drama
tt7222262	tvEpisode	Bad Man	Bad Man	0	2018	\N	43	Comedy,Drama
tt7222264	tvEpisode	Inevitable	Inevitable	0	2018	\N	44	Comedy,Drama
tt7222268	tvEpisode	Pulling the Goalie	Pulling the Goalie	0	2018	\N	44	Comedy,Drama
tt7222270	tvEpisode	Tiny Violin	Tiny Violin	0	2018	\N	42	Comedy,Drama
tt7222272	tvEpisode	Good-Bye	Good-Bye	0	2018	\N	55	Comedy,Drama
tt7230926	tvEpisode	Episode 2	Episode 2	0	2018	\N	57	Crime,Drama,Mystery
tt7230930	tvEpisode	Episode 3	Episode 3	0	2018	\N	58	Crime,Drama,Mystery
tt7230932	tvEpisode	Episode 4	Episode 4	0	2018	\N	58	Crime,Drama,Mystery
tt7230934	tvEpisode	Episode 5	Episode 5	0	2018	\N	57	Crime,Drama,Mystery
tt7230936	tvEpisode	Episode 6	Episode 6	0	2018	\N	58	Crime,Drama,Mystery
tt7230938	tvEpisode	Episode 7	Episode 7	0	2018	\N	57	Crime,Drama,Mystery
tt7230942	tvEpisode	Episode 8	Episode 8	0	2018	\N	58	Crime,Drama,Mystery
tt7239054	tvEpisode	Once You've Ruled Out God	Once You've Ruled Out God	0	2018	\N	42	Action,Adventure,Crime
tt7239056	tvEpisode	Pushing Buttons	Pushing Buttons	0	2018	\N	42	Action,Adventure,Crime
tt7239058	tvEpisode	Our Time Is Up	Our Time Is Up	0	2018	\N	42	Action,Adventure,Crime
tt7239062	tvEpisode	Bits and Pieces	Bits and Pieces	0	2018	\N	42	Action,Adventure,Crime
tt7272708	tvEpisode	Assets	Assets	0	2017	\N	42	Action,Adventure,Comedy
tt7288202	tvEpisode	Sci Hard	Sci Hard	0	2017	\N	42	Action,Crime,Drama
tt7297162	tvEpisode	Grow a Deer, A Female Deer	Grow a Deer, A Female Deer	0	2017	\N	41	Action,Crime,Drama
tt7311220	tvEpisode	Long Shot	Long Shot	0	2018	\N	41	Crime,Drama,Mystery
tt7313414	tvEpisode	Trouble Is Bad	Trouble Is Bad	0	2017	\N	40	Action,Adventure,Comedy
tt7314798	tvEpisode	Owned	Owned	0	2018	\N	43	Crime,Drama,Mystery
tt7318260	tvEpisode	The Wrong Man	The Wrong Man	0	2018	\N	53	Action,Adventure,Drama
tt7319316	tvEpisode	All In	All In	0	2018	\N	52	Crime,Drama,Mystery
tt7319318	tvEpisode	Rebel Rebel	Rebel Rebel	0	2018	\N	56	Crime,Drama,Mystery
tt7319320	tvEpisode	Clarity	Clarity	0	2018	\N	58	Crime,Drama,Mystery
tt7320056	tvEpisode	Fix My Present Havoc	Fix My Present Havoc	0	2017	\N	43	Action,Crime,Drama
tt7324378	tvEpisode	Lucky Strikes	Lucky Strikes	0	2017	\N	42	Crime,Drama,Mystery
tt7340564	tvEpisode	Clash by Night	Clash by Night	0	2018	\N	51	Action,Adventure,Drama
tt7344094	tvEpisode	Mountebank	Mountebank	0	2017	\N	43	Action,Adventure,Comedy
tt7365228	tvEpisode	Dust and Bones	Dust and Bones	0	2017	\N	42	Crime,Drama,Mystery
tt7367134	tvEpisode	Standoff	Standoff	0	2018	\N	49	Crime,Drama,Mystery
tt7367140	tvEpisode	Like Bad at Things	Like Bad at Things	0	2018	\N	47	Crime,Drama,Mystery
tt7368232	tvEpisode	New Beginnings	New Beginnings	0	2019	\N	46	Action,Adventure,Drama
tt7369122	tvEpisode	Neon Terror	Neon Terror	0	2017	\N	40	Crime,Drama,Mystery
tt7374990	tvEpisode	Give Me the Finger	Give Me the Finger	0	2018	\N	42	Action,Adventure,Crime
tt7386406	tvEpisode	Active Measures	Active Measures	0	2018	\N	50	Crime,Drama,Mystery
tt7386408	tvEpisode	Species Jump	Species Jump	0	2018	\N	56	Crime,Drama,Mystery
tt7386416	tvEpisode	Andante	Andante	0	2018	\N	53	Crime,Drama,Mystery
tt7386420	tvEpisode	Lies, Amplifiers, Fucking Twitter	Lies, Amplifiers, Fucking Twitter	0	2018	\N	50	Crime,Drama,Mystery
tt7386422	tvEpisode	Useful Idiot	Useful Idiot	0	2018	\N	50	Crime,Drama,Mystery
tt7406084	tvEpisode	The Key	The Key	0	2020	\N	44	Action,Adventure,Drama
tt7406086	tvEpisode	Ghosts, Gods and Running Dogs	Ghosts, Gods and Running Dogs	0	2019	\N	43	Action,Adventure,Drama
tt7406092	tvEpisode	The Ice Maiden	The Ice Maiden	0	2020	\N	44	Action,Adventure,Drama
tt7406094	tvEpisode	The Prophet	The Prophet	0	2019	\N	43	Action,Adventure,Drama
tt7406096	tvEpisode	All the Prisoners	All the Prisoners	0	2019	\N	44	Action,Adventure,Drama
tt7406098	tvEpisode	Death and the Serpent	Death and the Serpent	0	2020	\N	46	Action,Adventure,Drama
tt7406856	tvEpisode	The Travel Agency (No. 90)	The Travel Agency (No. 90)	0	2017	\N	43	Crime,Drama,Mystery
tt7412190	tvEpisode	Valhalla Can Wait	Valhalla Can Wait	0	2020	\N	44	Action,Adventure,Drama
tt7412192	tvEpisode	All Change	All Change	0	2020	\N	45	Action,Adventure,Drama
tt7412194	tvEpisode	Resurrection	Resurrection	0	2020	\N	45	Action,Adventure,Drama
tt7412196	tvEpisode	The Signal	The Signal	0	2020	\N	43	Action,Adventure,Drama
tt7412198	tvEpisode	King of Kings	King of Kings	0	2020	\N	46	Action,Adventure,Drama
tt7412200	tvEpisode	The Best Laid Plans	The Best Laid Plans	0	2020	\N	48	Action,Adventure,Drama
tt7412202	tvEpisode	Lost Souls	Lost Souls	0	2020	\N	45	Action,Adventure,Drama
tt7412204	tvEpisode	All at Sea	All at Sea	0	2020	\N	46	Action,Adventure,Drama
tt7412206	tvEpisode	The Final Straw	The Final Straw	0	2020	\N	44	Action,Adventure,Drama
